Gene,Rep1,Rep2,avgatsglevel,FPKM cellexpress,LOG(FPKM+0.01),Curve
FBgn0039355,1.6521,2.1094,1.8648,3.66776,0.565583385022646,1
FBgn0038415,2.9524,0.87958,1.8653,0.5591185,-0.244797296807194,0
FBgn0038588,2.0162,2.3876,1.8655,6.02204,0.780464212789051,1
FBgn0034092,2.1503,1.6401,1.8657,0.2164957,-0.644940038613617,0
FBgn0036790,1.7655,2.0384,1.8657,0,-2,0
FBgn0051832,1.4778,2.2195,1.866,0.0282187,-1.41772408945339,0
FBgn0040076,1.3343,2.3635,1.8667,0.02904115,-1.40847739819545,0
FBgn0024740,1.679,2.109,1.8675,0,-2,0
FBgn0030544,3.2651,0.86401,1.8676,1.2149045,0.088102230137458,1
FBgn0085419,1.6285,1.8748,1.8697,0.0841699,-1.02608789076189,0
FBgn0033851,1.7534,2.3743,1.8697,0.0168097,-1.57170804573639,0
FBgn0037017,0.81113,2.3902,1.8703,2.83515,0.454105167903326,1
FBgn0032104,2.2423,1.419,1.8704,0.07890875,-1.05105549561339,0
FBgn0031849,2.3663,0.96568,1.8705,0,-2,0
FBgn0033232,2.9861,0.70037,1.8707,28.15315,1.44968122827936,1
FBgn0026323,-0.19598,2.9971,1.8708,24.0677,1.38161499898881,1
FBgn0032013,2.9467,1.1759,1.8717,0.840241,-0.070457956479656,0
FBgn0035232,1.618,1.9216,1.8721,34.07435,1.53255501627184,1
FBgn0035584,3.1554,0.59748,1.8721,0,-2,0
FBgn0030998,2.7096,1.3486,1.8724,0.13170795,-0.848605784584717,0
FBgn0031733,3.1075,1.3414,1.8728,0.07432565,-1.07404030249186,0
FBgn0026160,1.102,2.5353,1.874,22.785,1.35783959653798,1
FBgn0052062,1.9996,2.1035,1.874,9.1628,0.9625019244306,1
FBgn0039787,0.71674,3.2177,1.8741,0.03952955,-1.30513561777576,0
FBgn0053095,1.7906,2.0032,1.8745,12.942245,1.11234505078097,1
FBgn0027570,3.194,0.7979,1.8745,0.492588,-0.298787885015227,0
FBgn0038607,2.3185,1.7606,1.8748,0.0575474,-1.17039136296148,0
FBgn0034988,3.7879,0.35582,1.8751,13.41965,1.12806469434784,1
FBgn0033454,1.5025,2.5775,1.8755,29.28225,1.46675273204535,1
FBgn0032052,3.4649,0.49171,1.8762,43.91145,1.64267666925178,1
FBgn0040765,2.0468,1.4208,1.8762,17.8829,1.25268073475008,1
FBgn0039198,3.8922,0.012534,1.8764,0,-2,0
FBgn0000449,2.0005,1.6201,1.8766,0,-2,0
FBgn0036250,2.1017,1.6306,1.877,0.00835615,-1.73621840206116,0
FBgn0038208,3.1345,0.45069,1.877,0.00232556,-1.90919333984912,0
FBgn0034627,1.1595,2.6524,1.8775,4.41661,0.646071260784137,1
FBgn0038858,2.2221,1.1639,1.8783,17.61935,1.24623630001247,1
FBgn0030566,1.557,2.3135,1.8791,0.08691495,-1.01360922396368,0
FBgn0050416,3.3087,0.67668,1.8796,0,-2,0
FBgn0026384,2.2609,1.4523,1.8802,0.2882305,-0.525447943363432,0
FBgn0027074,3.3514,0.16514,1.8808,0.0094902,-1.71018370431744,0
FBgn0260986,2.986,1.0797,1.8814,42.0951,1.62433470314474,1
FBgn0261064,2.1291,1.6882,1.8821,26.43395,1.42232632732932,1
FBgn0039387,1.9161,1.4492,1.8824,0.1584845,-0.77344004656772,0
FBgn0032350,1.9199,1.8734,1.8828,0.9035415,-0.03927171890628,0
FBgn0038938,3.6706,-0.27573,1.8828,0.0053845,-1.81291661386368,0
FBgn0053920,2.5841,1.0151,1.8844,0.117448,-0.89466697538325,0
FBgn0034141,-0.95319,-0.0033041,1.8846,28.0402,1.44793596215499,1
FBgn0027107,0.59496,3.1009,1.8848,0,-2,0
FBgn0039718,1.274,2.4733,1.8852,0,-2,0
FBgn0263080,2.1721,1.9377,1.8873,2,0.303196057420489,1
FBgn0036078,1.2758,2.2481,1.8874,0,-2,0
FBgn0039759,2.1452,1.8564,1.8876,4.3380835,0.638297875626087,1
FBgn0000057,3.0938,0.71775,1.888,20.6198,1.314495017633,1
FBgn0036463,1.6907,2.0174,1.8883,4.691335,0.672221198533034,1
FBgn0053123,0.83272,3.1968,1.889,54.027,1.73269123006851,1
FBgn0015372,2.0576,2.1644,1.8901,29.8623,1.47526866213722,1
FBgn0038300,2.4228,1.3392,1.8901,16.06105,1.20604425226484,1
FBgn0038548,2.9777,0.85623,1.8901,4.415685,0.645980499597976,1
FBgn0030098,4.3589,-0.46318,1.8908,0.1771995,-0.72769531557404,0
FBgn0030608,2.817,1.0428,1.8913,86.459,1.93686043645922,1
FBgn0039131,-0.13241,3.2315,1.8915,0.0431997,-1.27409081674089,0
FBgn0037987,1.5737,2.3741,1.8915,0.0115228,-1.66710122996444,0
FBgn0036311,2.6288,1.3687,1.8917,0.216626,-0.644690266543324,0
FBgn0029836,1.9692,1.9041,1.8925,0,-2,0
FBgn0003132,2.3718,1.6108,1.8931,0.0687279,-1.10387133284066,0
FBgn0051013,3.8212,0.33587,1.8947,0.0180561,-1.5519726991735,0
FBgn0003060,4.5283,-1.0467,1.8955,0,-2,0
FBgn0263601,1.9566,1.7313,1.8958,25,1.3981136917305,1
FBgn0030679,2.1236,1.6471,1.8966,49.4062,1.69386934603404,1
FBgn0030251,3.3359,0.61487,1.897,0.1032342,-0.946022383853956,0
FBgn0031436,2.8394,0.84455,1.8983,82.8035,1.91810113989596,1
FBgn0037035,0.37283,2.8514,1.8986,0.23730615,-0.606765083485636,0
FBgn0260756,-0.65198,3.9377,1.8989,8.123855,0.910296426089079,1
FBgn0038092,2.536,1.2452,1.8993,0.1560613,-0.779731566553581,0
FBgn0033353,3.6515,0.13213,1.8999,1.9233,0.286299250942829,1
FBgn0032700,3.4737,0.28357,1.9,7.48458,0.874747299786927,1
FBgn0001142,0.86507,2.4105,1.901,61.7377,1.7906207854797,1
FBgn0085246,3.0473,0.95854,1.9013,0,-2,0
FBgn0030292,2.4809,1.3505,1.9025,41.91755,1.62249948552382,1
FBgn0004370,3.5256,2.0035,1.9032,16.3076,1.21265628288572,1
FBgn0264495,0.14233,3.2547,1.9033,10.5,1.02160271602824,1
FBgn0264543,1.4879,1.9635,1.904,0,-2,0
FBgn0032467,3.6454,0.15125,1.905,23.9963,1.38032522905292,1
FBgn0034560,-0.56377,3.8794,1.9052,0,-2,0
FBgn0036183,1.3255,2.5403,1.9055,0.04497735,-1.2598161977067,0
FBgn0003114,0.23771,2.9899,1.9056,0.0703759,-1.09487415107742,0
FBgn0259954,2.0207,1.9341,1.9056,0,-2,0
FBgn0053240,1.6266,2.219,1.9059,0,-2,0
FBgn0030570,2.8563,1.0503,1.906,0.03869325,-1.31253123777775,0
FBgn0034099,3.6198,0.39522,1.9076,0.0095128,-1.70968040680753,0
FBgn0000024,2.1819,2.1601,1.9079,0.15065315,-0.794110754617871,0
FBgn0000640,1.0807,2.7556,1.9086,0.1346965,-0.839541973712132,0
FBgn0030952,3.263,0.79775,1.9103,0.00889705,-1.72360598782239,0
FBgn0261267,2.1498,1.5618,1.9123,36.8962,1.56709933091796,1
FBgn0264488,2.6404,0.64324,1.9142,0,-2,0
FBgn0032377,3.0007,0.94937,1.9147,1.225525,0.091851537477638,1
FBgn0002576,2.5833,1.1413,1.9156,2.76432625,0.443157531085997,1
FBgn0000108,0.65475,2.8068,1.917,0.3700785,-0.420126696551723,0
FBgn0042187,2.6576,1.3557,1.9179,0.03951215,-1.30528821459231,0
FBgn0032414,1.9425,1.8731,1.9201,0.11175855,-0.914500532475181,0
FBgn0050284,2.4689,1.1525,1.9203,0.6669125,-0.169467466060963,0
FBgn0045827,3.1506,0.46508,1.9204,0.116094,-0.899305578207935,0
FBgn0035607,1.7504,2.3509,1.9207,0.1512947,-0.792379902905958,0
FBgn0052485,1.9521,2.2075,1.921,17.5883,1.24547071688926,1
FBgn0033047,2.9553,1.2621,1.9211,0.0678505,-1.10873859380179,0
FBgn0050481,3.297,0.71106,1.9213,55.7197,1.74608670520055,1
FBgn0028717,1.0231,2.7668,1.9214,24.05875,1.38145353596681,1
FBgn0035000,3.2111,0.97924,1.9217,0.0535845,-1.19664873945976,0
FBgn0003975,1.8269,1.9258,1.9222,0.0496087,-1.22469034955088,0
FBgn0039684,5.5554,-2.1983,1.9226,0,-2,0
FBgn0039111,0.85301,3.332,1.9242,21.74845,1.33762795442582,1
FBgn0030973,1.4042,2.5114,1.9251,30.1213,1.47901786949768,1
FBgn0028533,1.1768,2.4199,1.9261,0.0160182,-1.58472275224437,0
FBgn0030499,1.8626,2.3398,1.9265,18.14255,1.25893764166635,1
FBgn0003149,0.42784,3.1899,1.927,0.0762317,-1.06433305199119,0
FBgn0037153,1.6009,2.6191,1.9275,1.12551,0.055190963237124,1
FBgn0260775,1.783,2.0582,1.9276,1.85997,0.271834639189457,1
FBgn0053196,4.3488,-0.63504,1.9278,0.020913445,-1.50985259438277,0
FBgn0039774,1.6093,2.0344,1.9288,94.49585,1.97545869257364,1
FBgn0033748,1.4201,2.243,1.9288,0.677613,-0.162655921143079,0
FBgn0000358,1.3161,2.5618,1.9288,0.03716615,-1.32636957217479,0
FBgn0031011,2.4544,1.3385,1.9292,60.84815,1.78431874629682,1
FBgn0029957,2.8183,1.0487,1.9293,22.7474,1.35712264304143,1
FBgn0031412,3.326,0.88891,1.9296,0.3569605,-0.435380681130126,0
FBgn0052683,1.9506,1.9673,1.9306,0.00890815,-1.72335096105953,0
FBgn0037860,3.8537,-0.059017,1.9317,0,-2,0
FBgn0034172,2.7456,0.86432,1.9326,10.73333,1.03113891604413,1
FBgn0016693,2.2238,1.6891,1.9343,204.8485,2.31145398843322,1
FBgn0004854,2.68,1.2811,1.935,0.031024955,-1.38695188664933,0
FBgn0030611,2.4374,1.4093,1.9353,18.7439,1.27309159592262,1
FBgn0035468,2.0793,1.4879,1.9359,0.1043453,-0.941781681743847,0
FBgn0051659,1.2909,2.653,1.9363,0,-2,0
FBgn0012051,1.0288,2.7149,1.9365,25.6852,1.40985200238929,1
FBgn0262719,-1.0268,4.1566,1.9386,0,-2,0
FBgn0030780,1.2284,2.396,1.9396,0,-2,0
FBgn0039273,1.5907,2.0723,1.94,6.25788,0.797120673208693,1
FBgn0036204,1.9244,2.121,1.9402,0,-2,0
FBgn0031327,-0.24993,3.8362,1.9409,12.6190175,1.10136956505052,1
FBgn0034899,2.9049,0.85915,1.9415,0.0462402,-1.24995314355826,0
FBgn0261930,1.2911,2.6259,1.9425,0,-2,0
FBgn0083971,3.2125,0.90667,1.9428,0.067116,-1.11285550533682,0
FBgn0038068,2.1876,1.8626,1.9436,0.11930915,-0.88837074307079,0
FBgn0030688,3.9629,-0.2014,1.9449,0.774954,-0.105155793103817,0
FBgn0036723,3.2591,1.1254,1.9451,0.6110795,-0.206852805296083,0
FBgn0041156,2.6031,1.2293,1.9458,0.0860522,-1.01749268351527,0
FBgn0004779,1.9306,1.9065,1.946,0,-2,0
FBgn0010473,1.4152,2.3989,1.9463,0.283478,-0.532424449226279,0
FBgn0030807,3.5312,0.33359,1.9464,0.451574,-0.335758662535486,0
FBgn0034973,1.7877,2.5017,1.947,0,-2,0
FBgn0020880,1.9682,2.0566,1.9473,0.28922585,-0.524000890662468,0
FBgn0002887,2.5855,1.4115,1.9492,9.400535,0.973614314281994,1
FBgn0000427,2.0531,1.8319,1.9497,0.01224993,-1.65267135100492,0
FBgn0038865,2.0098,1.7281,1.9498,5.1459285,0.712306886130791,1
FBgn0003978,3.2678,0.79975,1.9499,46.22,1.66492389343808,1
FBgn0266174,2.4587,1.8192,1.95,21.5,1.33264041038746,1
FBgn0051371,2.4023,1.6536,1.9502,0.06036195,-1.15266213307892,0
FBgn0033327,2.6805,1.078,1.9524,0.02489155,-1.45727973730182,0
FBgn0086372,1.0098,2.7153,1.9531,12.20461,1.08687960495236,1
FBgn0003450,3.6282,0.28533,1.9541,0.05538265,-1.18453748116994,0
FBgn0036704,3.4648,0.46807,1.9541,0,-2,0
FBgn0264308,2.9537,0.82311,1.9544,0,-2,0
FBgn0263346,0.62314,2.9357,1.9547,8,0.903632516084238,1
FBgn0259187,1.9394,2.1757,1.9575,0.0184853,-1.54537920230319,0
FBgn0031116,2.0079,2.0879,1.9577,0.660655,-0.17350083322597,0
FBgn0034816,4.2126,-0.11714,1.9578,2.73564,0.438643593256583,1
FBgn0039435,2.4987,1.6515,1.9584,0.01079175,-1.68210895543246,0
FBgn0039313,3.0909,0.88461,1.9591,0.082969,-1.0316618404062,0
FBgn0039251,1.5254,1.8622,1.9594,1.0380565,0.020384695793521,1
FBgn0038749,0.44671,3.2867,1.9595,0,-2,0
FBgn0263118,1.1515,2.5031,1.9604,3,0.478566495593843,1
FBgn0045482,3.2582,0.8769,1.9617,0,-2,0
FBgn0024975,2.6613,1.2609,1.9624,7.370995,0.868114911129528,1
FBgn0031566,2.4481,1.9107,1.9636,19.1303,1.28194874051102,1
FBgn0027291,0.088888,3.9092,1.9666,113.8023,2.05618919996296,1
FBgn0040353,1.7748,2.3558,1.9682,0.01948225,-1.53043937545016,0
FBgn0003429,3.7154,1.2072,1.9684,0.07174425,-1.08754278644868,0
FBgn0041248,2.2172,1.9855,1.9692,0,-2,0
FBgn0083952,0.96418,2.5354,1.9693,2.1995775,0.344309238861459,1
FBgn0052179,3.6526,0.4271,1.9704,4.84182,0.685904680393873,1
FBgn0083978,4.3599,-0.38498,1.9705,0.045102,-1.25883263756926,0
FBgn0051016,3.3613,0.51094,1.9716,0.01955852,-1.52931731492959,0
FBgn0002869,1.1994,2.8162,1.9718,0.0529685,-1.20087665209228,0
FBgn0030026,1.5021,2.3119,1.9719,30.8424,1.48928895333572,1
FBgn0028658,2.0543,2.2609,1.9737,1.534235,0.188713391490147,1
FBgn0032280,2.8052,1.3655,1.9739,0,-2,0
FBgn0031573,3.6258,0.30998,1.974,2.999475,0.478490739949513,1
FBgn0032034,2.7676,1.2913,1.9743,11.5756,1.06391853013649,1
FBgn0030457,1.4301,2.6605,1.9746,21.37095,1.33002699790699,1
FBgn0036139,3.0676,1.0426,1.975,0.0848421,-1.02299883841048,0
FBgn0033970,2.0465,2.3045,1.9753,0,-2,0
FBgn0025629,2.1167,1.9557,1.9754,57.4089,1.75905486826313,1
FBgn0032345,4.189,-0.082469,1.9757,0.6863775,-0.157155269409534,0
FBgn0035374,2.3909,1.1767,1.9769,53.8006,1.73086783455228,1
FBgn0035388,3.1275,0.62118,1.9773,34.69475,1.54038892025512,1
FBgn0030258,2.3066,1.5888,1.9777,0,-2,0
FBgn0003747,2.2569,1.6827,1.978,0.3209439,-0.480245619473057,0
FBgn0265605,2.7273,1.3408,1.9782,11,1.04178731897175,1
FBgn0022382,3.6871,0.64696,1.9783,11.5275,1.06211171403397,1
FBgn0027600,2.2361,1.9382,1.9786,0.0592569,-1.15953695175601,0
FBgn0034871,1.861,2.3754,1.9787,0,-2,0
FBgn0030740,1.2037,3.2292,1.9791,142.467,2.15374476203378,1
FBgn0051544,2.5506,1.6999,1.9792,0,-2,0
FBgn0039827,3.5879,0.35929,1.9795,15.41625,1.18826036532164,1
FBgn0040343,2.0798,2.1334,1.9804,0.03013905,-1.3964329104893,0
FBgn0039066,1.6498,2.2948,1.9816,17.21445,1.23614536319048,1
FBgn0040849,3.8198,-0.25418,1.9828,0.07267335,-1.08263446400478,0
FBgn0042650,3.009,1.0701,1.983,0.2493878,-0.586050454301588,0
FBgn0010397,2.5047,1.1577,1.9833,56.56195,1.75260114885962,1
FBgn0031320,4.0065,0.23328,1.9834,17.7053,1.24834851129756,1
FBgn0038132,2.1298,1.8941,1.9845,0,-2,0
FBgn0001319,2.6504,1.1346,1.9851,0.023271,-1.47793414569098,0
FBgn0033810,2.1684,1.7788,1.9854,39.8966,1.60104472793088,1
FBgn0037140,0.73883,3.0224,1.9865,0.6648315,-0.170804653473415,0
FBgn0016075,3.5477,0.21661,1.9868,511.4775,2.70883502466136,1
FBgn0010403,4.4111,-0.50843,1.9875,0.172886,-0.7378195386759,0
FBgn0028693,3.1522,1.3018,1.9891,117.3464,2.06950677871428,1
FBgn0043043,2.5416,0.97152,1.9898,0.2928111,-0.518828209157455,0
FBgn0004425,1.1876,2.5436,1.9899,0.0169292,-1.56977654821293,0
FBgn0029746,2.0699,1.6934,1.9901,0.03469565,-1.34973474248161,0
FBgn0039685,1.7722,2.531,1.9939,0.0569415,-1.17430456036151,0
FBgn0034446,3.3359,0.36119,1.994,0.15237,-0.789494209319028,0
FBgn0002552,0.59543,3.2265,1.9942,22.4654,1.35170742971547,1
FBgn0259222,2.2129,1.3737,1.9943,0.0935623,-0.984798312947321,0
FBgn0266442,1.31,1.4933,1.9946,0,-2,0
FBgn0038575,0.4029,2.7829,1.9958,0.2375075,-0.606411636490964,0
FBgn0040397,2.3419,1.736,1.9959,1.199077,0.082453959760896,1
FBgn0015522,4.1239,-0.085462,1.9965,6.3652,0.804493813817195,1
FBgn0250755,1.7172,2.1954,1.9966,3.35865,0.527455890481004,1
FBgn0053922,3.1719,0.68972,1.9967,0.02969005,-1.40131835398499,0
FBgn0023534,3.2805,0.97176,1.9973,0.1370755,-0.832459666504195,0
FBgn0050421,1.2437,2.7609,1.999,12.904125,1.11106498576717,1
FBgn0264298,2.0774,2.2127,1.9992,0,-2,0
FBgn0039792,0.24896,2.6669,1.9999,0,-2,0
FBgn0030077,2.5025,0.95663,2,8.72184,0.941105769209143,1
FBgn0044051,2.8102,1.1046,2.0005,0,-2,0
FBgn0027585,3.962,0.20542,2.0011,0.4889115,-0.301976485379358,0
FBgn0034819,2.3885,1.8478,2.0022,0,-2,0
FBgn0030634,2.7782,1.0756,2.0035,0.2884325,-0.525153882935029,0
FBgn0052406,2.6557,1.7304,2.0035,0.0163274,-1.57959202814829,0
FBgn0052227,4.4596,-0.62904,2.0042,0.1348284,-0.839146267186537,0
FBgn0052250,1.4248,2.7296,2.0046,20.10555,1.30353191156299,1
FBgn0030839,2.3228,1.6712,2.0061,5.87392,0.769666759263728,1
FBgn0053269,2.1186,2.1359,2.0063,0.0268576,-1.43347294748621,0
FBgn0259146,4.3625,-0.85207,2.0066,0,-2,0
FBgn0050147,1.8436,2.2654,2.0067,14.550755,1.16318389447103,1
FBgn0033931,1.1193,2.9732,2.0068,0.02697725,-1.43206539047902,0
FBgn0039667,3.9676,0.21631,2.0076,0.359762,-0.432077722809863,0
FBgn0002732,3.4001,0.83697,2.0077,0.831037,-0.075184897730788,0
FBgn0035299,0.71012,3.3556,2.0081,0.12858105,-0.858296152430532,0
FBgn0051826,3.8433,-0.34609,2.0085,0.0182714,-1.54865268471105,0
FBgn0050195,0.78898,3.3005,2.0088,0.2359377,-0.609174892786311,0
FBgn0264270,2.5217,1.0356,2.0093,6,0.778874472002739,1
FBgn0015774,4.1639,-0.1103,2.0094,0.01945145,-1.53089331848311,0
FBgn0028670,2.6103,1.2006,2.0095,79.5067,1.9004583482312,1
FBgn0039466,2.2635,1.9718,2.0097,9.72367,0.988276618298649,1
FBgn0011668,2.6313,1.2175,2.0104,0.103562,-0.94476696749071,0
FBgn0262983,1.9336,1.9896,2.0105,0,-2,0
FBgn0039748,2.9645,0.83133,2.0113,0.0363877,-1.33359716018379,0
FBgn0027584,0.86424,3.1061,2.0119,0.1422325,-0.817492620470175,0
FBgn0264005,0.89324,2.9366,2.012,0,-2,0
FBgn0036336,0.67904,2.3853,2.0123,21.27325,1.3280379464282,1
FBgn0029729,2.6486,1.6124,2.0123,0,-2,0
FBgn0265274,3.9944,0.010652,2.0136,0.5,-0.292429823902064,0
FBgn0039461,3.6886,0.48156,2.015,16.5419,1.21884785383099,1
FBgn0030725,2.2747,1.7535,2.0158,0.3093405,-0.495745999058043,0
FBgn0050380,2.3794,1.7043,2.0161,0.072636,-1.08283071302729,0
FBgn0032075,1.6089,2.4649,2.0175,0.08368655,-1.02832275361658,0
FBgn0032176,1.8304,1.8244,2.0181,0,-2,0
FBgn0261290,2.8701,1.4084,2.0186,0,-2,0
FBgn0051055,0.64018,3.4218,2.019,0.1478703,-0.801699565744286,0
FBgn0037845,2.6017,0.595,2.0201,0.2719135,-0.5498841265579,0
FBgn0024232,-0.27862,4.0802,2.0214,0.001831355,-1.92696551443174,0
FBgn0025624,2.6449,1.3564,2.0218,53.6549,1.72969032442622,1
FBgn0002563,2.0513,2.3401,2.0231,0.0298165,-1.39993691852992,0
FBgn0037181,3.8648,0.43922,2.0232,0.04816785,-1.23531698829708,0
FBgn0030990,0.024597,3.5372,2.0243,87.58845,1.94249642166577,1
FBgn0052676,1.4987,2.4193,2.0243,19.3786,1.28754645094433,1
FBgn0026756,2.906,1.4261,2.0249,0,-2,0
FBgn0039807,2.4449,1.8404,2.0261,0.0115976,-1.66559450647253,0
FBgn0045759,-1.0912,4.0477,2.0264,0.0194488,-1.53093239744721,0
FBgn0261615,2.2084,2.1076,2.0264,0,-2,0
FBgn0039536,3.3727,0.60608,2.0273,0.0581065,-1.16681143758178,0
FBgn0042094,1.8858,2.17,2.0289,11.799105,1.07221698412577,1
FBgn0001992,2.9844,1.054,2.0289,0.13567915,-0.836602601201237,0
FBgn0039155,1.6688,2.6119,2.031,47.1087,1.67319329980505,1
FBgn0005638,4.755,-0.71096,2.0313,0.6357435,-0.189939956704533,0
FBgn0267486,1.563,2.7654,2.0313,0,-2,0
FBgn0031861,3.3899,0.69227,2.0323,0.03044975,-1.3930841582039,0
FBgn0051698,1.7949,2.2754,2.0326,0.0314719,-1.38224606734605,0
FBgn0036437,2.2632,2.097,2.0335,0.02966355,-1.40160841780562,0
FBgn0034488,1.9356,2.272,2.0338,67.4187,1.82884478672293,1
FBgn0040091,1.9892,2.1418,2.0341,37.179215,1.57041701125044,1
FBgn0034590,3.1231,1.3372,2.0342,15.7196,1.19671767875796,1
FBgn0034439,3.5911,0.64296,2.0342,0.05205155,-1.20724736568758,0
FBgn0038205,2.5407,1.7107,2.0346,0.0566911,-1.17593211928865,0
FBgn0034774,3.4716,0.75534,2.0367,0,-2,0
FBgn0039425,-0.10589,3.6803,2.0368,1.049856,0.025246862761308,1
FBgn0050359,1.2237,3.093,2.0378,31.353091,1.49641885816071,1
FBgn0034267,0.82223,3.3414,2.0378,0.8954445,-0.043138164988187,0
FBgn0053454,-1.3111,4.5593,2.0379,0,-2,0
FBgn0035336,2.4276,2.0878,2.0389,9.531295,0.979607323675318,1
FBgn0033075,2.1969,2.2991,2.039,9.355065,0.971510796024482,1
FBgn0019686,2.7778,1.3558,2.04,23.8916,1.37842697408256,1
FBgn0039342,2.1512,2.0045,2.0402,0,-2,0
FBgn0036381,2.9903,1.0306,2.0407,1.8618045,0.272260487027635,1
FBgn0003401,3.3771,0.88284,2.0422,18.767905,1.27364713757374,1
FBgn0034195,-0.65937,3.6233,2.0423,0.0620855,-1.14215208484081,0
FBgn0262357,0.65828,2.6763,2.0424,0,-2,0
FBgn0042711,2.5821,1.5649,2.0425,0.01082385,-1.68143897323185,0
FBgn0034585,2.636,1.5384,2.0427,20.45755,1.31106585999711,1
FBgn0034602,1.4187,2.1736,2.0433,0.4454105,-0.341596960458929,0
FBgn0039585,3.3086,0.37421,2.0464,0.058573,-1.16384685017083,0
FBgn0031031,2.3306,1.7097,2.0472,0.487291,-0.303389400582186,0
FBgn0053725,3.1433,1.2171,2.0472,0.1131485,-0.90957087368026,0
FBgn0032299,1.8221,2.4808,2.0487,0,-2,0
FBgn0037884,2.414,1.7231,2.0503,27.91115,1.44593330178668,1
FBgn0262742,3.0015,1.2763,2.0504,7.5,0.875639937004168,1
FBgn0085324,2.0012,2.1598,2.0505,0.03677865,-1.32995231578917,0
FBgn0035817,2.0702,1.8376,2.0507,0,-2,0
FBgn0261529,3.3524,0.65178,2.0509,0,-2,0
FBgn0001965,2.2233,2.3415,2.0512,17.80965,1.25089916970302,1
FBgn0039157,2.9787,1.3891,2.0517,4.272435,0.631690779844073,1
FBgn0037620,3.9794,-0.11326,2.0519,1.60711,0.20873956274386,1
FBgn0052277,4.4737,-1.1039,2.0524,0.1038442,-0.943689090408163,0
FBgn0000320,2.2057,1.4061,2.053,0.0726575,-1.08271773421792,0
FBgn0000256,1.9177,1.9545,2.0538,19.7624,1.29605938775048,1
FBgn0039629,2.3506,1.7576,2.054,0.11048,-0.919085041143375,0
FBgn0051025,2.8035,1.518,2.0544,0.0652752,-1.12334808192904,0
FBgn0014465,0.98124,2.5066,2.0546,0.02851445,-1.41437629963766,0
FBgn0264895,1.974,2.0824,2.055,1,0.004321373782643,1
FBgn0031374,2.3869,1.4352,2.0556,18.03745,1.25641584728526,1
FBgn0051882,3.3017,0.96209,2.056,0,-2,0
FBgn0037005,-2.0872,4.6917,2.0561,0.2853485,-0.529665230471943,0
FBgn0035779,2.5567,1.5134,2.0561,0.0309559,-1.38768352606785,0
FBgn0003082,1.6282,2.4037,2.0582,26.4874,1.42320326182173,1
FBgn0036415,1.3319,2.6688,2.0588,0.05358405,-1.19665181305802,0
FBgn0053267,1.5173,2.7752,2.0589,1.196667,0.081587435784338,1
FBgn0036373,2.3167,1.7841,2.0593,133.67755,2.12609096434455,1
FBgn0036153,-1.0429,4.3797,2.0605,0.4985175,-0.29369409677731,0
FBgn0033884,3.2754,1.0542,2.0611,5.53645,0.744015102275494,1
FBgn0260764,3.7387,0.31167,2.0611,0.4243145,-0.362195671064052,0
FBgn0039896,1.0373,3.0509,2.062,11.99358,1.07931079124519,1
FBgn0051029,2.8679,1.2097,2.063,0.6779115,-0.162467430273039,0
FBgn0034007,3.303,0.30202,2.0636,0.04092665,-1.2930548911587,0
FBgn0036510,3.1095,0.85443,2.0649,21.5547,1.33374342078242,1
FBgn0051418,3.449,1.1425,2.0672,0.0414302,-1.28878178680612,0
FBgn0005561,0.011848,3.6551,2.0679,0.09785895,-0.967143811856364,0
FBgn0261635,4.5116,-0.86458,2.069,0,-2,0
FBgn0039639,0.18168,3.2729,2.071,3.32172,0.522668495866633,1
FBgn0030412,2.0207,1.985,2.0717,12.35215,1.09209400893523,1
FBgn0036832,-0.013507,3.6939,2.0717,0,-2,0
FBgn0027611,2.8797,1.3977,2.0719,51.9634,1.71578112846302,1
FBgn0035192,0.91558,2.8763,2.0721,0.10102775,-0.954568461162308,0
FBgn0031450,1.0377,2.4032,2.0723,43.5541,1.63912874628077,1
FBgn0029831,2.5705,1.3936,2.074,0.25333685,-0.579488363712524,0
FBgn0260226,4.1174,0.0074209,2.0748,0,-2,0
FBgn0035309,2.8207,1.0975,2.0759,4.2983,0.634305936921273,1
FBgn0034529,2.2099,1.9439,2.0766,2.331655,0.369522910107315,1
FBgn0039358,4.884,-0.68409,2.0769,49.2225,1.69225188957405,1
FBgn0051860,1.7186,2.1868,2.0771,0.01401015,-1.61960512674144,0
FBgn0033916,1.7927,2.3378,2.0777,12.7572,1.10609566172043,1
FBgn0036446,0.83156,2.9813,2.0789,6.311025,0.800787507989616,1
FBgn0039816,1.2041,2.6356,2.0789,0,-2,0
FBgn0053147,0.95119,2.7747,2.0792,0.0225981,-1.48680771231128,0
FBgn0038460,1.9115,2.4858,2.0802,0.4872272,-0.303445122011886,0
FBgn0261836,3.7514,0.18295,2.0803,2,0.303196057420489,1
FBgn0039202,1.5997,2.4303,2.082,0.151303,-0.792357555293433,0
FBgn0053128,2.2296,1.7764,2.0826,0.12682015,-0.86384993778125,0
FBgn0030104,2.9451,1.2487,2.0845,0,-2,0
FBgn0051407,1.7616,1.8062,2.0854,0.08224,-1.03508070571336,0
FBgn0265003,2.8382,1.048,2.0862,65,1.81298016603948,1
FBgn0039301,2.8895,1.2556,2.0867,24.8352,1.39524249709873,1
FBgn0031294,2.7166,0.40501,2.0879,0.03404275,-1.35612557179523,0
FBgn0038783,2.9873,1.3796,2.0883,0,-2,0
